patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
255,0.7616459727287292,1,0.01,0.007616459727287293,NA,NA
256,0.8058710369196805,22,0.22,0.1772916281223297,NA,NA
257,0.7780811985333761,3,0.03,0.023342435956001283,NA,NA
258,0.8244087833624619,26,0.26,0.2143462836742401,4,0.0014475635236027994
259,0.8171723842620849,5,0.05,0.04085861921310425,NA,NA
260,0.8077207803726196,1,0.01,0.008077207803726196,NA,NA
261,0.7397887110710144,1,0.01,0.007397887110710144,NA,NA
262,0.7990489403406779,6,0.06,0.04794293642044067,NA,NA
263,0.8146807710329692,15,0.15,0.12220211565494538,0,9.972930004275987e-4
264,0.7575066685676575,1,0.01,0.007575066685676575,NA,NA
265,0.742336630821228,2,0.02,0.01484673261642456,NA,NA
266,0.82479095458984375,2,0.02,0.016495819091796874,NA,NA
267,0.7794782280921936,5,0.05,0.03897391140460968,NA,NA
268,0.854457022746404,60,0.6,0.5126742136478424,NA,NA
269,0.7773840752514926,11,0.11,0.08551224827766418,NA,NA
270,0.7951627016067505,5,0.05,0.03975813508033753,NA,NA
271,0.7237933278083801,1,0.01,0.007237933278083801,0,7.339414402668992e-5
272,0.8056595802307129,5,0.05,0.04028297901153565,NA,NA
273,0.7652969807386398,4,0.04,0.030611879229545592,NA,NA
274,0.8092525431088039,7,0.07,0.056647678017616276,0,5.258651833720484e-4
275,0.7671509683132172,2,0.02,0.015343019366264343,NA,NA
276,0.7960791885852814,2,0.02,0.015921583771705626,NA,NA
277,0.804445553284425,26,0.26,0.2091558438539505,3,0.0014164432718298254
278,0.8200603326161703,3,0.03,0.024601809978485108,NA,NA
279,0.722515881061554,1,0.01,0.00722515881061554,NA,NA
280,0.8076149463653565,15,0.15,0.12114224195480347,NA,NA
281,0.791858047246933,2,0.02,0.01583716094493866,0,7.162923268449725e-4
282,0.7550301807267326,7,0.07,0.05285211265087129,NA,NA
283,0.7536796927452087,1,0.01,0.0075367969274520875,0,4.6542760616939194e-4
284,0.8129087030887604,10,0.1,0.08129087030887605,NA,NA
285,0.7474855035543442,4,0.04,0.02989942014217377,NA,NA
286,0.8674876809120178,10,0.1,0.08674876809120179,0,3.456088777982283e-5
287,0.7354188561439514,1,0.01,0.007354188561439514,NA,NA
288,0.7523658871650696,1,0.01,0.007523658871650696,NA,NA
289,0.7797192335128784,3,0.03,0.02339157700538635,0,3.456088777982283e-5
290,0.7949372082948685,4,0.04,0.031797488331794736,NA,NA
291,0.7334240078926086,2,0.02,0.014668480157852173,NA,NA
292,0.8197798276132391,129,1.29,1.0575159776210785,NA,NA
293,0.7660792469978333,4,0.04,0.03064316987991333,NA,NA
294,0.7759242057800293,1,0.01,0.007759242057800293,NA,NA
295,0.7625138759613037,1,0.01,0.0076251387596130375,NA,NA
296,0.7440224289894104,1,0.01,0.007440224289894104,NA,NA
297,0.7738999128341675,2,0.02,0.01547799825668335,NA,NA
298,0.7658667266368866,2,0.02,0.015317334532737733,NA,NA
299,0.7532302737236023,1,0.01,0.007532302737236023,NA,NA
300,0.748836874961853,1,0.01,0.00748836874961853,NA,NA
301,0.7329868078231812,1,0.01,0.0073298680782318115,NA,NA
302,0.7913729548454285,1,0.01,0.007913729548454285,NA,NA
303,0.7516618967056274,3,0.03,0.022549856901168824,NA,NA
304,0.7706429362297058,2,0.02,0.015412858724594117,NA,NA
305,0.7790615558624268,1,0.01,0.007790615558624267,NA,NA
306,0.7398800253868103,1,0.01,0.007398800253868103,NA,NA
307,0.7497010628382365,6,0.06,0.044982063770294185,NA,NA
308,0.7800850510597229,5,0.05,0.039004252552986146,NA,NA
309,0.7452822923660278,3,0.03,0.022358468770980834,NA,NA
310,0.7937275409698487,5,0.05,0.039686377048492434,NA,NA
311,0.8084547072649002,4,0.04,0.03233818829059601,NA,NA
312,0.7569081783294678,1,0.01,0.007569081783294678,NA,NA
313,0.8253913473438572,37,0.37,0.3053947985172272,NA,NA
314,0.7528110146522522,1,0.01,0.007528110146522522,NA,NA
315,0.7429880897204081,3,0.03,0.02228964269161224,NA,NA
