patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
385,0.7711862325668335,1,0.01,0.007711862325668335,20,4.980998519259562e-4
386,0.7652445435523987,1,0.01,0.007652445435523987,NA,NA
387,0.7315091490745544,1,0.01,0.007315091490745544,282,7.843083747557625e-4
388,0.8075305819511414,1,0.01,0.008075305819511413,NA,NA
389,0.709356943766276,3,0.03,0.02128070831298828,105,0.0015817457815408343
390,0.7831223607063293,2,0.02,0.015662447214126587,NA,NA
391,0.7256529331207275,4,0.04,0.0290261173248291,NA,NA
392,0.6674818992614746,1,0.01,0.006674818992614746,NA,NA
393,0.7688634753227234,5,0.05,0.03844317376613617,22,0.00291456710863277
394,0.7582954131066799,16,0.16,0.12132726609706879,NA,NA
395,0.7524279952049255,1,0.01,0.0075242799520492554,NA,NA
396,0.7581543922424316,4,0.04,0.030326175689697265,0,0.0029128125169919873
397,0.6809728741645813,1,0.01,0.0068097287416458135,0,6.851856057747863e-4
398,0.8061130940914154,8,0.08,0.06448904752731323,160,0.006806102378529327
399,0.672225296497345,1,0.01,0.00672225296497345,NA,NA
400,0.7915123701095581,1,0.01,0.00791512370109558,0,5.612802374061468e-4
401,0.7778051098187765,6,0.06,0.04666830658912659,1,0.0012310352222431869
402,0.7516605257987976,1,0.01,0.0075166052579879765,NA,NA
403,0.6926894187927246,2,0.02,0.013853788375854492,NA,NA
404,0.8308357954025268,10,0.1,0.0830835795402527,NA,NA
405,0.8129902780056,2,0.02,0.016259805560112,NA,NA
406,0.8338930606842041,1,0.01,0.0083389306068420415,228,8.775351097359332e-4
407,0.8180189912135785,26,0.26,0.2126849377155304,0,0.0015982854095602929
408,0.7369029413570057,11,0.11,0.08105932354927063,0,0.007177702375878584
409,0.6798831820487976,1,0.01,0.006798831820487976,NA,NA
410,0.6671344637870789,1,0.01,0.006671344637870788,266,7.027261112807036e-4
411,0.8525974154472351,1,0.01,0.008525974154472352,16.5,7.849324265539275e-4
412,0.8086251974105835,5,0.05,0.040431259870529174,0,7.324226055171693e-4
413,0.70468670129776,2,0.02,0.0140937340259552,0,0.0016499126558117323
414,0.7228148579597473,2,0.02,0.014456297159194947,68,0.0014335867647077404
415,0.7712547302246093,5,0.05,0.03856273651123047,288,0.004142094181681364
416,0.7988251149654388,2,0.02,0.015976502299308776,34,0.001740453162982289
417,0.7923583984375,2,0.02,0.01584716796875,125,0.0014656201591159883
418,0.7278449237346649,2,0.02,0.014556898474693299,NA,NA
419,0.7075400948524475,1,0.01,0.007075400948524475,NA,NA
420,0.7549058794975281,1,0.01,0.007549058794975281,69,7.322423601654976e-4
421,0.849263090154399,23,0.23,0.1953305107355118,324,0.03213072405096076
422,0.6952861547470093,1,0.01,0.006952861547470093,NA,NA
423,0.7589455167452495,15,0.15,0.11384182751178741,68,0.010661201336814106
424,0.81369347782696,34,0.34,0.2766557824611664,381.5,0.02329682802530534
425,0.7490153974956937,9,0.09,0.06741138577461243,287,0.005979360280012475
426,0.6913721859455109,2,0.02,0.013827443718910218,NA,NA
427,0.7423569101553696,13,0.13,0.09650639832019806,256,0.009769167410082437
428,0.7626544616439126,11,0.11,0.08389199078083039,NA,NA
429,0.7971831361452738,6,0.06,0.04783098816871643,NA,NA
430,0.895588219165802,1,0.01,0.00895588219165802,NA,NA
431,0.7716485857963562,4,0.04,0.03086594343185425,116,0.0018865648693694864
432,0.7972551158496312,7,0.07,0.05580785810947419,NA,NA
433,0.6709185838699341,1,0.01,0.006709185838699341,NA,NA
434,0.751555343468984,3,0.03,0.02254666030406952,239,0.0017079577552166281
435,0.7147319912910461,1,0.01,0.007147319912910462,NA,NA
436,0.7685438623795142,13,0.13,0.09991070210933685,NA,NA
